,player_name,team_abbreviation,age,player_height,player_weight,season
3108,Primoz Brezec,IND,24,215.9,114.305184,2003-04
3109,Predrag Drobnjak,LAC,28,210.82,123.377024,2003-04
3110,Popeye Jones,GSW,34,203.2,120.20188,2003-04
3111,Peja Stojakovic,SAC,27,208.28,103.872568,2003-04
3112,Paul Shirley,CHI,26,208.28,104.32616,2003-04
3113,Paul Pierce,BOS,26,198.12,104.32616,2003-04
3114,Paul Grant,UTA,30,213.36,111.13004,2003-04
3115,Pau Gasol,MEM,23,213.36,108.86208,2003-04
3116,Pat Garrity,ORL,27,205.74,107.954896,2003-04
3117,P.J. Brown,NOH,34,210.82,108.408488,2003-04
3118,Othella Harrington,NYK,30,205.74,106.59412,2003-04
3119,Omar Cook,POR,22,185.42,86.18248,2003-04
3120,Oliver Miller,MIN,34,205.74,142.88148,2003-04
3121,Olden Polynice,LAC,39,208.28,113.398,2003-04
3122,Nikoloz Tskitishvili,DEN,21,213.36,102.0582,2003-04
3123,Nick Van Exel,GSW,32,185.42,88.45044,2003-04
3124,Nene,DEN,21,210.82,117.93392,2003-04
3125,Nazr Mohammed,NYK,26,208.28,113.398,2003-04
3126,Randy Livingston,LAC,29,193.04,94.800728,2003-04
3127,Maurice Carter,NOH,27,195.58,95.25432,2003-04
3128,Matt Carroll,SAS,23,198.12,96.161504,2003-04
3129,Lee Nailon,CLE,29,205.74,107.954896,2003-04
3130,Leandro Barbosa,PHX,21,190.5,79.832192,2003-04
3131,LeBron James,CLE,19,203.2,108.86208,2003-04
3132,Latrell Sprewell,MIN,33,195.58,88.45044,2003-04
3133,Larry Hughes,WAS,25,195.58,83.460928,2003-04
3134,Lamond Murray,TOR,31,200.66,107.047712,2003-04
3135,Lamar Odom,MIA,24,208.28,102.0582,2003-04
3136,Kyle Korver,PHI,23,200.66,95.25432,2003-04
3137,Kwame Brown,WAS,22,210.82,112.490816,2003-04
3138,Kurt Thomas,NYK,31,205.74,106.59412,2003-04
3139,Kobe Bryant,LAL,25,198.12,99.79024,2003-04
3140,Kirk Penney,MIA,23,195.58,99.79024,2003-04
3141,Kirk Hinrich,CHI,23,190.5,86.18248,2003-04
3142,Keyon Dooling,LAC,24,190.5,86.18248,2003-04
3143,Kevin Willis,SAS,41,213.36,111.13004,2003-04
3144,Kevin Ollie,CLE,31,187.96,88.45044,2003-04
3145,Kevin Garnett,MIN,28,210.82,108.86208,2003-04
3146,Kerry Kittles,NJN,30,195.58,81.64656,2003-04
3147,Keon Clark,UTA,29,210.82,100.243832,2003-04
3148,Kenny Thomas,PHI,26,200.66,111.13004,2003-04
3149,Kenny Anderson,IND,33,185.42,76.203456,2003-04
3150,Kendrick Perkins,BOS,19,208.28,127.00576,2003-04
3151,Kendall Gill,CHI,36,195.58,97.975872,2003-04
3152,Leon Smith,SEA,23,208.28,106.59412,2003-04
3153,Matt Harpring,UTA,28,200.66,104.779752,2003-04
3154,Lindsey Hunter,DET,33,187.96,88.45044,2003-04
3155,Lonny Baxter,WAS,25,203.2,117.93392,2003-04
3156,Matt Barnes,LAC,24,200.66,106.59412,2003-04
3157,Mateen Cleaves,CLE,26,187.96,95.25432,2003-04
3158,Marquis Daniels,DAL,23,198.12,90.7184,2003-04
3159,Marko Jaric,LAC,25,195.58,98.429464,2003-04
3160,Mark Pope,DEN,31,208.28,106.59412,2003-04
3161,Mark Madsen,MIN,28,205.74,111.13004,2003-04
3162,Mark Jackson,HOU,39,190.5,88.45044,2003-04
3163,Mark Blount,BOS,28,213.36,113.398,2003-04
3164,Marcus Haislip,MIL,23,208.28,104.32616,2003-04
3165,Marcus Fizer,CHI,25,203.2,117.93392,2003-04
3166,Marcus Camby,DEN,30,210.82,102.0582,2003-04
3167,Marcus Banks,BOS,22,187.96,90.7184,2003-04
3168,Marc Jackson,PHI,29,208.28,114.758776,2003-04
3169,Manu Ginobili,SAS,26,198.12,95.25432,2003-04
3170,Mamadou N'diaye,ATL,29,213.36,115.66596,2003-04
3171,Malik Rose,SAS,29,200.66,115.66596,2003-04
3172,Malik Allen,MIA,26,208.28,115.66596,2003-04
3173,Maciej Lampe,PHX,19,210.82,108.86208,2003-04
3174,Luke Walton,LAL,24,203.2,106.59412,2003-04
3175,Luke Ridnour,SEA,23,187.96,79.3786,2003-04
3176,Lucious Harris,NJN,33,195.58,92.98636,2003-04
3177,Lorenzen Wright,MEM,28,210.82,108.86208,2003-04
3178,Loren Woods,MIA,26,218.44,118.387512,2003-04
3179,Linton Johnson,CHI,24,203.2,92.98636,2003-04
3180,Rashard Lewis,SEA,24,208.28,97.52228,2003-04
3181,Rasheed Wallace,DET,29,210.82,104.32616,2003-04
3182,Rasho Nesterovic,SAS,28,213.36,112.490816,2003-04
3183,Scottie Pippen,CHI,38,203.2,103.418976,2003-04
3184,Sean Lampley,GSW,24,198.12,96.615096,2003-04
3185,Sean Rooks,ORL,34,208.28,117.93392,2003-04
3186,Shammond Williams,NOH,29,185.42,91.171992,2003-04
3187,Shandon Anderson,NYK,30,198.12,95.25432,2003-04
3188,Shane Battier,MEM,25,203.2,99.79024,2003-04
3189,Shane Heal,SAS,33,182.88,81.64656,2003-04
3190,Shaquille O'Neal,LAL,32,215.9,154.22128,2003-04
3191,Shareef Abdur-Rahim,POR,27,205.74,111.13004,2003-04
3192,Shawn Bradley,DAL,32,228.6,124.7378,2003-04
3193,Shawn Marion,PHX,26,200.66,97.52228,2003-04
3194,Slava Medvedenko,LAL,25,208.28,113.398,2003-04
3195,Slavko Vranes,POR,21,226.06,124.7378,2003-04
3196,Speedy Claxton,GSW,26,180.34,77.11064,2003-04
3197,Stacey Augmon,NOH,35,203.2,96.615096,2003-04
3198,Stephen Jackson,ATL,26,203.2,98.883056,2003-04
3199,Stephon Marbury,NYK,27,187.96,92.98636,2003-04
3200,Steve Blake,WAS,24,190.5,78.017824,2003-04
3201,Steve Francis,HOU,27,190.5,90.7184,2003-04
3202,Steve Nash,DAL,30,190.5,88.45044,2003-04
3203,Steven Hunter,ORL,22,213.36,108.86208,2003-04
3204,Steven Smith,NOH,35,203.2,100.243832,2003-04
3205,Stromile Swift,MEM,24,205.74,104.32616,2003-04
3206,Scott Williams,DAL,36,208.28,117.93392,2003-04
3207,T.J. Ford,MIL,21,182.88,74.84268,2003-04
3208,Scott Padgett,HOU,28,205.74,108.86208,2003-04
3209,Sasha Pavlovic,UTA,20,200.66,95.25432,2003-04
3210,Richie Frahm,SEA,26,195.58,95.25432,2003-04
3211,Rick Brunson,CHI,32,193.04,86.18248,2003-04
3212,Rick Fox,LAL,34,200.66,106.59412,2003-04
3213,Ricky Davis,BOS,24,200.66,88.45044,2003-04
3214,Robert Archibald,TOR,24,210.82,113.398,2003-04
3215,Robert Horry,SAS,33,208.28,94.347136,2003-04
3216,Robert Pack,NJN,35,187.96,86.18248,2003-04
3217,Robert Traylor,NOH,27,203.2,128.820128,2003-04
3218,Rod Strickland,TOR,37,190.5,83.91452,2003-04
3219,Rodney Buford,SAC,26,195.58,88.45044,2003-04
3220,Rodney Rogers,NJN,33,200.66,115.66596,2003-04
3221,Rodney White,DEN,24,205.74,104.32616,2003-04
3222,Roger Mason Jr.,TOR,23,195.58,90.7184,2003-04
3223,Ron Mercer,SAS,28,200.66,95.25432,2003-04
3224,Ronald Dupree,CHI,23,200.66,94.800728,2003-04
3225,Ruben Boumtje-Boumtje,POR,26,213.36,116.573144,2003-04
3226,Ruben Patterson,POR,28,195.58,101.604608,2003-04
3227,Rusty LaRue,GSW,30,190.5,83.91452,2003-04
3228,Ryan Bowen,DEN,28,205.74,99.79024,2003-04
3229,Ryan Humphrey,MEM,24,203.2,106.59412,2003-04
3230,Sam Cassell,MIN,34,190.5,83.91452,2003-04
3231,Samaki Walker,MIA,28,205.74,117.93392,2003-04
3232,Samuel Dalembert,PHI,24,210.82,113.398,2003-04
3233,Scot Pollard,IND,29,210.82,120.20188,2003-04
3234,Tamar Slay,NJN,24,203.2,97.52228,2003-04
3235,Tayshaun Prince,DET,24,205.74,97.52228,2003-04
3236,Theo Ratliff,POR,31,208.28,106.59412,2003-04
3237,Vlade Divac,SAC,36,215.9,117.93392,2003-04
3238,Vladimir Radmanovic,SEA,23,208.28,106.140528,2003-04
3239,Vladimir Stepania,POR,28,215.9,115.66596,2003-04
3240,Voshon Lenard,DEN,31,193.04,92.98636,2003-04
3241,Wally Szczerbiak,MIN,27,200.66,106.59412,2003-04
3242,Walter McCarty,BOS,30,208.28,104.32616,2003-04
3243,Wang Zhi-zhi,MIA,26,215.9,128.820128,2003-04
3244,Wesley Person,ATL,33,198.12,90.7184,2003-04
3245,Willie Green,PHI,22,193.04,90.7184,2003-04
3246,Yao Ming,HOU,23,228.6,140.61352,2003-04
3247,Zach Randolph,POR,22,205.74,122.46984,2003-04
3248,Zarko Cabarkapa,PHX,23,210.82,106.59412,2003-04
3249,Zaza Pachulia,ORL,20,210.82,108.86208,2003-04
3250,Zeljko Rebraca,ATL,32,213.36,116.573144,2003-04
3251,Zendon Hamilton,PHI,29,210.82,108.86208,2003-04
3252,Zoran Planinic,NJN,21,200.66,88.45044,2003-04
3253,Zydrunas Ilgauskas,CLE,29,220.98,117.93392,2003-04
3254,Reggie Miller,IND,38,200.66,88.45044,2003-04
3255,Reggie Evans,SEA,24,203.2,111.13004,2003-04
3256,Reece Gaines,ORL,23,198.12,92.98636,2003-04
3257,Ray Allen,SEA,28,195.58,92.98636,2003-04
3258,Raul Lopez,UTA,24,182.88,72.57472,2003-04
3259,Rasual Butler,MIA,25,200.66,92.98636,2003-04
3260,Vitaly Potapenko,SEA,29,208.28,129.27372,2003-04
3261,Vince Carter,TOR,27,198.12,102.0582,2003-04
3262,Vin Baker,NYK,32,210.82,113.398,2003-04
3263,Udonis Haslem,MIA,24,203.2,103.418976,2003-04
3264,Theron Smith,MEM,23,203.2,102.0582,2003-04
3265,Tierre Brown,NOH,25,187.96,85.728888,2003-04
3266,Tim Duncan,SAS,28,213.36,117.93392,2003-04
3267,Tim Thomas,NYK,27,208.28,108.86208,2003-04
3268,Tom Gugliotta,UTA,34,208.28,113.398,2003-04
3269,Toni Kukoc,MIL,35,210.82,106.59412,2003-04
3270,Tony Battie,CLE,28,210.82,108.86208,2003-04
3271,Tony Delk,DAL,30,187.96,85.728888,2003-04
3272,Tony Massenburg,SAC,36,205.74,113.398,2003-04
3273,Tony Parker,SAS,22,187.96,81.64656,2003-04
3274,Torraye Braggs,WAS,28,203.2,111.13004,2003-04
3275,Kelvin Cato,HOU,29,210.82,124.7378,2003-04
3276,Tracy McGrady,ORL,25,203.2,95.25432,2003-04
3277,Travis Best,DAL,31,180.34,83.91452,2003-04
3278,Travis Hansen,ATL,26,198.12,92.98636,2003-04
3279,Travis Outlaw,POR,19,205.74,95.25432,2003-04
3280,Tremaine Fowlkes,DET,28,198.12,96.161504,2003-04
3281,Trenton Hassell,MIN,25,195.58,90.7184,2003-04
3282,Troy Bell,MEM,23,185.42,81.64656,2003-04
3283,Troy Hudson,MIN,28,185.42,77.11064,2003-04
3284,Troy Murphy,GSW,24,210.82,111.13004,2003-04
3285,Tyrone Hill,MIA,36,205.74,113.398,2003-04
3286,Tyronn Lue,ORL,27,182.88,80.739376,2003-04
3287,Tyson Chandler,CHI,21,215.9,106.59412,2003-04
3288,Tracy Murray,POR,32,200.66,104.32616,2003-04
3289,Keith Van Horn,MIL,28,208.28,108.86208,2003-04
3290,Keith McLeod,MIN,24,187.96,86.18248,2003-04
3291,Keith Bogans,ORL,24,195.58,97.52228,2003-04
3292,Curtis Borchardt,UTA,23,213.36,108.86208,2003-04
3293,Corliss Williamson,DET,30,200.66,111.13004,2003-04
3294,Corie Blount,TOR,35,208.28,109.769264,2003-04
3295,Corey Maggette,LAC,24,198.12,103.418976,2003-04
3296,Clifford Robinson,GSW,37,208.28,108.86208,2003-04
3297,Clar. Weatherspoon,HOU,33,200.66,122.46984,2003-04
3298,Chucky Atkins,BOS,29,180.34,72.57472,2003-04
3299,Christian Laettner,WAS,34,210.82,111.13004,2003-04
3300,Chris Wilcox,LAC,21,208.28,103.872568,2003-04
3301,Chris Whitney,WAS,32,182.88,79.3786,2003-04
3302,Chris Webber,SAC,31,208.28,111.13004,2003-04
3303,Chris Mihm,BOS,24,213.36,120.20188,2003-04
3304,Chris Kaman,LAC,22,213.36,121.562656,2003-04
3305,Chris Jefferies,CHI,24,203.2,104.32616,2003-04
3306,Chris Crawford,ATL,29,205.74,106.59412,2003-04
3307,Chris Bosh,TOR,20,208.28,95.25432,2003-04
3308,Chris Andersen,DEN,25,208.28,99.79024,2003-04
3309,Cherokee Parks,GSW,31,210.82,108.86208,2003-04
3310,Chauncey Billups,DET,27,190.5,91.625584,2003-04
3311,Charlie Ward,SAS,33,187.96,83.91452,2003-04
3312,Charles Oakley,HOU,40,205.74,111.13004,2003-04
3313,Cezary Trybanski,NYK,24,218.44,108.86208,2003-04
3314,Casey Jacobsen,PHX,23,198.12,97.52228,2003-04
3315,Cuttino Mobley,HOU,28,193.04,97.52228,2003-04
3316,Caron Butler,MIA,24,200.66,98.429464,2003-04
3317,Dahntay Jones,MEM,23,198.12,95.25432,2003-04
3318,Dale Davis,POR,35,210.82,114.305184,2003-04
3319,Derrick Coleman,PHI,37,208.28,122.46984,2003-04
3320,Derek Fisher,LAL,29,185.42,92.98636,2003-04
3321,Derek Anderson,POR,29,195.58,88.45044,2003-04
3322,DerMarr Johnson,NYK,24,205.74,91.171992,2003-04
3323,DeShawn Stevenson,ORL,23,195.58,95.25432,2003-04
3324,DeSagana Diop,CLE,22,213.36,136.0776,2003-04
3325,David West,NOH,23,205.74,108.86208,2003-04
3326,David Wesley,NOH,33,185.42,92.079176,2003-04
3327,Darvin Ham,DET,30,200.66,108.86208,2003-04
3328,Darrick Martin,MIN,33,180.34,77.11064,2003-04
3329,Darrell Armstrong,NOH,36,185.42,81.64656,2003-04
3330,Darko Milicic,DET,19,213.36,111.13004,2003-04
3331,Darius Songaila,SAC,26,205.74,112.490816,2003-04
3332,Darius Miles,POR,22,205.74,95.25432,2003-04
3333,Danny Fortson,DAL,28,203.2,117.93392,2003-04
3334,Daniel Santiago,MIL,28,215.9,117.93392,2003-04
3335,Dana Barros,BOS,37,180.34,74.84268,2003-04
3336,Dan Langhi,MIL,26,210.82,99.79024,2003-04
3337,Dan Gadzuric,MIL,26,210.82,108.86208,2003-04
3338,Dan Dickau,POR,25,182.88,86.18248,2003-04
3339,Damone Brown,NJN,25,203.2,91.625584,2003-04
3340,Damon Stoudamire,POR,30,177.8,77.564232,2003-04
3341,Damon Jones,MIL,27,190.5,83.91452,2003-04
3342,Dajuan Wagner,CLE,21,187.96,90.7184,2003-04
3343,Carmelo Anthony,DEN,20,203.2,99.79024,2003-04
3344,Carlos Boozer,CLE,22,205.74,117.026736,2003-04
3345,Carlos Arroyo,UTA,24,187.96,91.625584,2003-04
3346,Baron Davis,NOH,25,190.5,101.151016,2003-04
3347,Avery Johnson,GSW,39,180.34,83.91452,2003-04
3348,Austin Croshere,IND,29,208.28,109.769264,2003-04
3349,Antonio McDyess,PHX,29,205.74,111.13004,2003-04
3350,Antonio Davis,CHI,35,205.74,104.32616,2003-04
3351,Antonio Daniels,SEA,29,193.04,92.98636,2003-04
3352,Antoine Walker,DAL,27,205.74,111.13004,2003-04
3353,Anthony Peeler,SAC,34,193.04,94.347136,2003-04
3354,Anthony Johnson,IND,29,190.5,86.18248,2003-04
3355,Anthony Goldwire,NJN,32,187.96,82.553744,2003-04
3356,Anthony Carter,SAS,29,187.96,88.45044,2003-04
3357,Antawn Jamison,DAL,28,205.74,102.0582,2003-04
3358,Ansu Sesay,SEA,27,205.74,102.0582,2003-04
3359,Anfernee Hardaway,NYK,32,200.66,97.52228,2003-04
3360,Andrew DeClercq,ORL,31,208.28,115.66596,2003-04
3361,Andrei Kirilenko,UTA,23,205.74,102.0582,2003-04
3362,Andre Miller,DEN,28,187.96,90.7184,2003-04
3363,Amar'e Stoudemire,PHX,21,208.28,111.13004,2003-04
3364,Amal McCaskill,PHI,30,210.82,106.59412,2003-04
3365,Alvin Williams,TOR,29,195.58,83.91452,2003-04
3366,Alton Ford,HOU,23,205.74,127.00576,2003-04
3367,Alonzo Mourning,NJN,34,208.28,118.387512,2003-04
3368,Allen Iverson,PHI,29,182.88,74.84268,2003-04
3369,Ben Handlogten,UTA,30,208.28,108.86208,2003-04
3370,Ben Wallace,DET,29,205.74,108.86208,2003-04
3371,Bimbo Coles,MIA,36,187.96,82.553744,2003-04
3372,Bo Outlaw,MEM,33,203.2,99.79024,2003-04
3373,Calvin Booth,SEA,28,210.82,104.779752,2003-04
3374,Calbert Cheaney,GSW,32,200.66,98.429464,2003-04
3375,Bryon Russell,LAL,33,200.66,102.0582,2003-04
3376,Bryce Drew,NOH,29,190.5,83.460928,2003-04
3377,Bruno Sundov,NYK,24,218.44,111.583632,2003-04
3378,Bruce Bowen,SAS,33,200.66,90.7184,2003-04
3379,Britton Johnsen,ORL,24,208.28,95.25432,2003-04
3380,Brian Skinner,MIL,28,205.74,120.20188,2003-04
3381,Brian Scalabrine,NJN,26,205.74,108.86208,2003-04
3382,Brian Grant,MIA,32,205.74,115.212368,2003-04
3383,Brian Cook,LAL,23,205.74,106.140528,2003-04
3384,Derrick Dial,ORL,28,193.04,83.460928,2003-04
3385,Brian Cardinal,GSW,27,203.2,111.13004,2003-04
3386,Brent Barry,SEA,32,198.12,92.079176,2003-04
3387,Brendan Haywood,WAS,24,213.36,121.562656,2003-04
3388,Brandon Hunter,BOS,23,200.66,117.93392,2003-04
3389,Brandon Armstrong,NJN,24,195.58,83.91452,2003-04
3390,Brad Miller,SAC,28,213.36,118.387512,2003-04
3391,Bostjan Nachbar,HOU,23,205.74,100.243832,2003-04
3392,Boris Diaw,ATL,22,203.2,97.52228,2003-04
3393,Bonzi Wells,MEM,27,195.58,95.25432,2003-04
3394,Bobby Simmons,LAC,24,198.12,106.59412,2003-04
3395,Bobby Jackson,SAC,31,185.42,83.91452,2003-04
3396,Bob Sura,ATL,31,195.58,90.7184,2003-04
3397,Brevin Knight,MIL,28,177.8,77.11064,2003-04
3398,Richard Hamilton,DET,26,200.66,87.543256,2003-04
3399,Desmond Ferguson,POR,26,200.66,95.25432,2003-04
3400,Desmond Penigar,ORL,22,200.66,111.13004,2003-04
3401,Jeff Foster,IND,27,210.82,109.769264,2003-04
3402,Jason Williams,MEM,28,185.42,86.18248,2003-04
3403,Jason Terry,ATL,26,187.96,81.64656,2003-04
3404,Jason Richardson,GSW,23,198.12,102.0582,2003-04
3405,Jason Kidd,NJN,31,193.04,96.161504,2003-04
3406,Jason Kapono,CLE,23,203.2,96.615096,2003-04
3407,Jason Hart,SAS,26,190.5,83.91452,2003-04
3408,Jason Collins,NJN,25,213.36,117.93392,2003-04
3409,Jason Collier,ATL,26,213.36,117.93392,2003-04
3410,Jarvis Hayes,WAS,22,200.66,99.79024,2003-04
3411,Jarron Collins,UTA,25,210.82,115.66596,2003-04
3412,Jared Jeffries,WAS,22,210.82,104.32616,2003-04
3413,Jannero Pargo,CHI,24,185.42,79.3786,2003-04
3414,Jamison Brewer,IND,23,193.04,83.460928,2003-04
3415,James Posey,MEM,27,203.2,97.52228,2003-04
3416,James Jones,IND,23,203.2,97.52228,2003-04
3417,Jamal Sampson,LAL,21,210.82,106.59412,2003-04
3418,Jamal Mashburn,NOH,31,203.2,112.037224,2003-04
3419,Jamal Crawford,CHI,24,195.58,86.18248,2003-04
3420,Jamaal Tinsley,IND,26,190.5,88.45044,2003-04
3421,Jamaal Magloire,NOH,26,210.82,117.480328,2003-04
3422,Jalen Rose,TOR,31,203.2,98.429464,2003-04
3423,Jake Voskuhl,PHX,26,210.82,111.13004,2003-04
3424,Jeff McInnis,CLE,29,193.04,81.192968,2003-04
3425,Jake Tsakalidis,MEM,25,218.44,131.54168,2003-04
3426,Jeff Trepagnier,DEN,24,193.04,90.7184,2003-04
3427,Jermaine O'Neal,IND,25,210.82,109.769264,2003-04
3428,Kedrick Brown,CLE,23,200.66,100.697424,2003-04
3429,Karl Malone,LAL,40,205.74,117.480328,2003-04
3430,Kareem Rush,LAL,23,198.12,97.52228,2003-04
3431,Kaniel Dickens,POR,25,203.2,97.52228,2003-04
3432,Juwan Howard,ORL,31,205.74,104.32616,2003-04
3433,Jumaine Jones,BOS,25,203.2,98.883056,2003-04
3434,Juan Dixon,WAS,25,190.5,74.389088,2003-04
3435,Josh Howard,DAL,24,200.66,95.25432,2003-04
3436,Josh Davis,ATL,23,203.2,108.86208,2003-04
3437,Jonathan Bender,IND,23,213.36,99.336648,2003-04
3438,Jon Barry,DEN,34,195.58,95.25432,2003-04
3439,John Wallace,MIA,30,205.74,102.0582,2003-04
3440,John Salmons,PHI,24,200.66,95.25432,2003-04
3441,Joel Przybilla,ATL,24,215.9,115.66596,2003-04
3442,Joe Smith,MIL,28,208.28,102.0582,2003-04
3443,Joe Johnson,PHX,23,200.66,106.59412,2003-04
3444,Jiri Welsch,BOS,24,200.66,94.347136,2003-04
3445,Jim Jackson,HOU,33,198.12,99.79024,2003-04
3446,Jerry Stackhouse,WAS,29,198.12,98.883056,2003-04
3447,Jerome Williams,CHI,31,205.74,93.439952,2003-04
3448,Jerome Moiso,TOR,26,208.28,106.59412,2003-04
3449,Jerome James,SEA,28,215.9,123.377024,2003-04
3450,Jerome Beasley,MIA,24,205.74,107.501304,2003-04
3451,Jelani McCoy,CLE,26,208.28,111.13004,2003-04
3452,Jahidi White,PHX,28,205.74,131.54168,2003-04
3453,Jacque Vaughn,ATL,29,185.42,86.18248,2003-04
3454,Jabari Smith,SAC,27,210.82,108.86208,2003-04
3455,Eric Snow,PHI,31,190.5,92.532768,2003-04
3456,Eric Piatkowski,HOU,33,200.66,97.52228,2003-04
3457,Elton Brand,LAC,25,203.2,120.20188,2003-04
3458,Elden Campbell,DET,35,213.36,126.552168,2003-04
3459,Eduardo Najera,DAL,27,203.2,106.59412,2003-04
3460,Eddy Curry,CHI,21,210.82,129.27372,2003-04
3461,Eddie Robinson,CHI,28,205.74,95.25432,2003-04
3462,Eddie Jones,MIA,32,198.12,90.7184,2003-04
3463,Eddie House,LAC,26,185.42,79.3786,2003-04
3464,Eddie Gill,POR,25,182.88,86.18248,2003-04
3465,Earl Watson,MEM,25,185.42,86.18248,2003-04
3466,Earl Boykins,DEN,28,165.1,60.327736,2003-04
3467,Dwyane Wade,MIA,22,193.04,96.161504,2003-04
3468,Drew Gooden,ORL,22,208.28,109.769264,2003-04
3469,Doug Overton,LAC,34,190.5,86.18248,2003-04
3470,Doug Christie,SAC,34,198.12,92.98636,2003-04
3471,Donyell Marshall,TOR,31,205.74,104.32616,2003-04
3472,Donnell Harvey,PHX,23,203.2,99.79024,2003-04
3473,Dirk Nowitzki,DAL,26,213.36,111.13004,2003-04
3474,Dion Glover,TOR,25,195.58,102.0582,2003-04
3475,Dikembe Mutombo,NYK,38,218.44,120.20188,2003-04
3476,Devin Brown,SAS,25,195.58,106.59412,2003-04
3477,Devean George,LAL,26,203.2,108.86208,2003-04
3478,Eric Williams,CLE,31,203.2,99.79024,2003-04
3479,Erick Dampier,GSW,28,210.82,120.20188,2003-04
3480,Erick Strickland,MIL,30,190.5,95.25432,2003-04
3481,Ervin Johnson,MIN,36,210.82,115.66596,2003-04
3482,J.R. Bremer,GSW,23,187.96,83.91452,2003-04
3483,Ira Newble,CLE,29,200.66,99.79024,2003-04
3484,Ime Udoka,LAL,26,195.58,97.52228,2003-04
3485,Hubert Davis,NJN,34,195.58,83.007336,2003-04
3486,Howard Eisley,PHX,31,187.96,81.64656,2003-04
3487,Horace Grant,LAL,38,208.28,111.13004,2003-04
3488,Hiram Fuller,ATL,23,205.74,108.86208,2003-04
3489,Hedo Turkoglu,SAS,25,208.28,99.79024,2003-04
3490,Greg Ostertag,UTA,31,218.44,127.00576,2003-04
3491,Greg Buckner,PHI,27,193.04,95.25432,2003-04
3492,Gordan Giricek,UTA,27,195.58,95.25432,2003-04
3493,Desmond Mason,MIL,26,195.58,100.697424,2003-04
3494,Glenn Robinson,PHI,31,200.66,108.86208,2003-04
3495,Gilbert Arenas,WAS,22,190.5,86.636072,2003-04
3496,Gerald Wallace,SAC,21,200.66,97.52228,2003-04
3497,George Lynch,NOH,33,203.2,106.59412,2003-04
3498,Gary Trent,MIN,29,203.2,113.398,2003-04
3499,Gary Payton,LAL,35,193.04,81.64656,2003-04
3500,Fred Jones,IND,25,187.96,98.883056,2003-04
3501,Fred Hoiberg,MIN,31,195.58,95.25432,2003-04
3502,Frank Williams,NYK,24,190.5,96.161504,2003-04
3503,Francisco Elson,DEN,28,213.36,106.59412,2003-04
3504,Flip Murray,SEA,24,193.04,86.18248,2003-04
3505,Etan Thomas,WAS,26,208.28,117.93392,2003-04
3506,Glen Rice,LAC,37,203.2,103.418976,2003-04
3507,Kenyon Martin,NJN,26,205.74,106.140528,2003-04
3508,Aaron McKie,PHI,32,195.58,94.800728,2004-05
3509,Keith Bogans,CHA,25,195.58,97.52228,2004-05
3510,Michael Ruffin,WAS,28,203.2,112.490816,2004-05
3511,Michael Redd,MIL,25,198.12,97.068688,2004-05
3512,Michael Olowokandi,MIN,30,213.36,122.46984,2004-05
3513,Michael Finley,DAL,32,200.66,102.0582,2004-05
3514,Michael Doleac,MIA,28,210.82,118.841104,2004-05
3515,Michael Curry,IND,36,195.58,95.25432,2004-05
3516,Michael Bradley,PHI,26,205.74,102.965384,2004-05
3517,Metta World Peace,IND,25,200.66,111.583632,2004-05
3518,Melvin Ely,CHA,27,208.28,118.387512,2004-05
3519,Mehmet Okur,UTA,26,210.82,112.944408,2004-05
3520,Maurice Taylor,NYK,28,205.74,115.66596,2004-05
3521,Michael Stewart,ATL,30,208.28,104.32616,2004-05
3522,Maurice Evans,SAC,26,195.58,99.79024,2004-05
3523,Matt Harpring,UTA,29,200.66,104.779752,2004-05
3524,Matt Freije,NOH,23,208.28,112.944408,2004-05
3525,Matt Carroll,CHA,24,198.12,96.161504,2004-05
3526,Matt Bonner,TOR,25,208.28,108.86208,2004-05
3527,Matt Barnes,SAC,25,200.66,102.511792,2004-05
3528,Mateen Cleaves,SEA,27,187.96,95.25432,2004-05
3529,Marquis Daniels,DAL,24,198.12,90.7184,2004-05
3530,Marko Jaric,LAC,26,200.66,98.429464,2004-05
3531,Mark Pope,DEN,32,208.28,106.59412,2004-05
3532,Mark Madsen,MIN,29,205.74,107.047712,2004-05
3533,Mark Jones,ORL,30,198.12,97.52228,2004-05
3534,Maurice Baker,POR,25,187.96,90.7184,2004-05
3535,Michael Sweetney,NYK,22,203.2,122.46984,2004-05
3536,Mickael Pietrus,GSW,23,198.12,97.52228,2004-05
3537,Mike Bibby,SAC,27,185.42,86.18248,2004-05
3538,Paul Shirley,PHX,27,208.28,104.32616,2004-05
3539,Paul Pierce,BOS,27,198.12,104.32616,2004-05
3540,Pau Gasol,MEM,24,213.36,108.86208,2004-05
3541,Pat Garrity,ORL,28,205.74,107.954896,2004-05
3542,Pape Sow,TOR,23,208.28,113.398,2004-05
3543,P.J. Brown,NOH,35,210.82,108.408488,2004-05
3544,Othella Harrington,CHI,31,205.74,106.59412,2004-05
3545,Omar Cook,TOR,23,185.42,86.18248,2004-05
3546,Obinna Ekezie,ATL,29,205.74,122.46984,2004-05
3547,Nikoloz Tskitishvili,GSW,22,213.36,102.0582,2004-05
3548,Nick Van Exel,POR,33,185.42,86.18248,2004-05
3549,Nick Collison,SEA,24,205.74,115.66596,2004-05
3550,Nene,DEN,22,210.82,117.93392,2004-05
3551,Nenad Krstic,NJN,21,213.36,108.86208,2004-05
3552,Ndudi Ebi,MIN,21,205.74,88.45044,2004-05
